run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
0,11.14879298210144,4068343808,6859341824,None,None,102.5,4060372992,0
0,11.283195495605469,4587618304,8098435072,None,None,111.7,4563947520,0
0,11.417929887771606,5185306624,8098435072,None,None,96.5,5161635840,0
0,11.53562331199646,4203311104,7039737856,None,None,127.4,4195487744,0
0,11.65361738204956,4246040576,7039737856,None,None,101.7,4236886016,0
0,11.789281129837036,4842438656,8375296000,None,None,103.2,4816814080,0
0,11.924479961395264,5438029824,8375296000,None,None,96.2,5414502400,0
0,12.04256010055542,4358021120,7186558976,None,None,118.5,4351012864,0
0,12.178048849105835,4797169664,8488525824,None,None,103.4,4773552128,0
0,12.313578605651855,5396955136,8488525824,None,None,95.9,5371240448,0
0,12.433452844619751,4514521088,7350120448,None,None,91.7,4499517440,0
0,12.555079221725464,4862386176,7886991360,None,None,90.4,4847730688,0
0,12.67847728729248,5211299840,8423862272,None,None,97.2,5196865536,0
0,12.802444458007812,5565587456,8960733184,None,None,96.8,5551423488,0
0,12.928662776947021,5764816896,9229168640,None,None,103.0,5758070784,0
0,13.051800727844238,5831401472,9396940800,None,None,97.4,5822803968,0
0,13.176344156265259,5927477248,9396940800,None,None,104.4,5920813056,0
0,13.312580108642578,6527389696,10698571776,None,None,95.4,6503821312,0
0,13.449121475219727,7217352704,10698571776,None,None,102.5,7193784320,0
0,13.578943490982056,7392026624,10861277184,None,None,92.4,7384027136,0
0,13.710595607757568,7545163776,11023982592,None,None,106.4,7534211072,0
0,13.840943098068237,7712063488,11186688000,None,None,92.0,7701110784,0
0,13.979614973068237,7477485568,12000202752,None,None,101.0,7458070528,0
0,14.118029356002808,7884333056,12000202752,None,None,101.1,7867015168,0
0,14.258158445358276,8299569152,12000202752,None,None,92.8,8280154112,0
0,14.388875484466553,8531566592,12000202752,None,None,107.1,8524820480,0
0,14.519045352935791,8670064640,12162908160,None,None,92.2,8661135360,0
0,14.646336317062378,8983326720,13471531008,None,None,110.0,8968347648,0
0,14.774706363677979,9355702272,13471531008,None,None,101.3,9340993536,0
0,14.9042329788208,9729781760,13471531008,None,None,100.4,9714802688,0
0,15.042980670928955,9995988992,13471531008,None,None,93.7,9989242880,0
0,15.175817728042603,10176606208,14780153856,None,None,105.4,10149576704,0
0,15.309285879135132,10552913920,14780153856,None,None,89.9,10526969856,0
0,15.445108413696289,10930663424,14780153856,None,None,103.1,10903138304,0
0,15.58030104637146,11218284544,14780153856,None,None,103.5,11287142400,0
0,15.71069598197937,9852248064,13471531008,None,None,84.4,9843298304,0
0,15.842582702636719,9998131200,14780153856,None,None,98.6,9989226496,0
